"text","text_en","cmp_code","eu_code"
"Μετά την πανδημία και ιδιαίτερα μετά τον πόλεμο στην Ουκρανία, είναι πιθανό η προγενέστερη τάση της παγκοσμιοποίησης να ανακοπεί και η δραστηριότητα να συγκεντρωθεί σε γεωγραφικές περιφέρειες.","After the pandemic, and especially after the war in Ukraine, it is likely that the earlier trend of globalisation will be halted and activity will be concentrated in geographical regions.","414",NA
"Μία από αυτές είναι η περιοχή των Βαλκανίων, όπου ανήκουν χώρες ήδη μέλη της ΕΕ καθώς και χώρες που αγωνιούν να μπουν στην ΕΕ με το λεγόμενο σχήμα ένταξης των Δυτικών Βαλκανίων.","One of these is the Balkan region, which includes countries already members of the EU as well as countries struggling to enter the EU under the so-called Western Balkans accession scheme.","414",NA
"Και πλέον οι λόγοι δεν είναι μόνο οικονομικοί, όπως όλοι αντιλαμβανόμαστε.","And now the reasons are not only economic, as we all understand.","414",NA
"Στην διαδικασία αυτή οι ελληνικές τράπεζες θα μπορούσαν να παίξουν σημαντικό ρόλο, πλην όμως έχουν αποδεκατιστεί!","In this process Greek banks could play an important role, but they have been decimated!","414",NA
"Από την δεκαετία του 1990, οι ελληνικές τράπεζες είχαν αναπτύξει εκτεταμένη παρουσία στην περιοχή των Βαλκανίων.","Since the 1990s, Greek banks had developed an extensive presence in the Balkan region.","414",NA
"Στην κορύφωση, είχαν παρουσία σε 16 χώρες, ένα δίκτυο 3.500 καταστημάτων και εργαζομένους.","At its peak, they had a presence in 16 countries, a network of 3,500 branches and employees.","414",NA
"Οι ελληνικές τράπεζες υποστήριζαν τις δραστηριότητες πολλών ελληνικών επιχειρήσεων στην περιοχή των Βαλκανίων, συμμετείχαν πρωταγωνιστικά στις αποκρατικοποιήσεις πολλών κρατικών ομίλων και προχωρούσαν σε εξαγορές και συγχωνεύσεις με τοπικά πιστωτικά ιδρύματα.","Greek banks supported the activities of many Greek companies in the Balkan region, played a leading role in the privatisation of many state-owned groups and engaged in mergers and acquisitions with local credit institutions.","414",NA
"Η πιο θεαματική στιγμή ήταν το 2006 όταν εξαγόρασαν επτά πιστωτικά ιδρύματα έναντι 3 δισεκ. Ευρώ.","The most spectacular moment was in 2006 when they acquired seven credit institutions for 3 billion euros. Euro.","414",NA
"Μετά το 2009, άρχισε όμως η αντίστροφη πορεία.","After 2009, however, the reverse trend began.","414",NA
"Προφανώς η αναδιάρθρωση των ελληνικών τραπεζών σύμφωνα με τις προβλέψεις των Μνημονίων θα έπρεπε να περιλαμβάνει και μία αναλογική προσαρμογή της παρουσίας τους στο εξωτερικό.","Obviously, the restructuring of Greek banks in line with the Memorandum's provisions should have included a proportionate adjustment of their presence abroad.","414",NA
"Η αίσθηση όμως που συχνά επικρατεί είναι ότι με μοχλό την ανακεφαλαιοποίηση, η πίεση που ασκήθηκε από τους πιστωτές υπερέβη τις καλές πρακτικές και οδήγησε στην έκλειψη του ελληνικού τραπεζικού συστήματος από ένα ζωτικό χώρο.","But the feeling that often prevails is that, driven by recapitalisation, the pressure exerted by creditors exceeded good practices and led to the closure of a vital space in the Greek banking system.","414",NA
