"text","text_en","cmp_code","eu_code"
"Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ έχει ως στόχο της ένα δημοσιονομικό έλλειμμα του προϋπολογισμού κάτω από το 3% της συμφωνίας του Μάαστριχτ και σε ανάλογο ύψος με τον πληθωρισμό.","The HELLENIC SOLUTION aims at a budget deficit below the 3% of the Maastricht agreement and at a level in line with inflation.","408",NA
"Επίσης, ένα ισοσκελισμένο ισοζύγιο τρεχουσών συναλλαγών, που δε θα στηρίζεται όμως στη φτωχοποίηση που επιβλήθηκε στην πατρίδα μας από τα μνημόνια αλλά στην παραγωγή πλούτου από τους τρεις βασικούς πυλώνες της οικονομίας μας: από τον πρωτογενή τομέα, από τη ναυτιλία και από τον τουρισμό με ένα διαφορετικό μοντέλο, συνεπικουρούμενους από τη μεταποίηση και τη βιομηχανία.","Also, a balanced current account balance, but not based on the impoverishment imposed on our country by the memoranda, but on the production of wealth from the three main pillars of our economy: from the primary sector, from shipping and from tourism with a different model, supported by manufacturing and industry.","410",NA
"Σκοπός μας είναι να μειώνουμε συνεχώς το χρέος ως προς το ΑΕΠ αυξάνοντας το ΑΕΠ, έτσι ώστε να μην είναι εις βάρος της ευημερίας του ελληνικού λαού, όπως η ακριβώς αντίθετη πολιτική των μνημονίων.","Our aim is to continuously reduce the debt to GDP ratio by increasing GDP, so that it is not at the expense of the welfare of the Greek people, as the exact opposite policy of the memoranda.","408",NA
"Η Ελλάδα έχει άλλωστε τεράστιες δυνατότητες και προοπτικές, αρκεί να «ξυπνήσει» η δημιουργικότητα και η επιχειρηματικότητα των Πολιτών της.","After all, Greece has enormous potential and prospects, as long as the creativity and entrepreneurship of its citizens is awakened.","401",NA
"Η Ελλάδα αποτελεί μία ιδανική επενδυτική επιλογή, αρκεί να εξασφαλιστούν οι κατάλληλες συνθήκες.","Greece is an ideal investment choice, provided the right conditions are in place.","410",NA
"Η Ελληνική Λύση θεωρεί πως οι μισθοί πρέπει να αναπροσαρμόζονται ετήσια, παραμένοντας ίσοι με την παραγωγικότητα των εργαζομένων συν τον πληθωρισμό, για να εξασφαλίζεται ένα ανταγωνιστικό κόστος εργασίας ανά μονάδα παραγομένου προϊόντος.","The Hellenic Solution believes that wages should be adjusted annually, remaining equal to worker productivity plus inflation, to ensure a competitive labour cost per unit of output.","701",NA
"Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ γνωρίζει πως μόνο οι προοπτικές βιώσιμης ανάπτυξης μίας χώρας επιβραβεύονται σήμερα από τους εγχώριους και διεθνείς επενδυτές, ενώ μόνο μέσω της ανάπτυξης μπορούν να επιλυθούν τα μεγάλα προβλήματα της χώρας, όπως η ανεργία, το συνταξιοδοτικό, το ασφαλιστικό και τόσα άλλα.","ELLINIKI LYSIS knows that only the prospects of sustainable growth of a country are currently rewarded by domestic and international investors, while only through growth can the country's major problems, such as unemployment, pension, insurance and so many others, be solved.","410",NA
"Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ είναι ΕΔΩ με λεπτομερείς, χρονικά προσδιορισμένες και συγκεκριμένες προτάσεις για τα Κόκκινα Δάνεια, για τον Πρωτογενή Τομέα, την Οικονομία, την Εξωτερική Πολιτική, την Εκπαίδευση, τη Δημόσια Διοίκηση, την αντιμετώπιση της Ανεργίας, την εκμετάλλευση των Ανανεώσιμων Πηγών Ενέργειας, την Προώθηση των Επενδύσεων, την ανάπτυξη του Τουρισμού και της Ναυτιλίας, την Επαναβιομηχανοποίηση, τη στήριξη της Καινοτομίας, την αναδιάρθρωση του Συστήματος Υγείας, τον έλεγχο της παράνομης μετανάστευσης, τη στήριξη των Ελλήνων του Εξωτερικού και των Ομογενών, καθώς επίσης τη δημιουργία ενός Κράτους Πρόνοιας.","The HELLENIC SOLUTION is HERE with detailed, time-bound and concrete proposals for the Red Loans, for the Primary Sector, the Economy, Foreign Policy, Education, Public Administration, dealing with Unemployment, the exploitation of Renewable Energy Sources, Promoting Investment, Developing Tourism and Shipping, Re-industrialisation, Supporting Innovation, Restructuring the Health System, Controlling Illegal Migration, Supporting Greeks Abroad and Homogenous Greeks, as well as creating a Welfare State.","305.1",NA
"Όλες οι προτάσεις μας θέτουν στο επίκεντρο το εθνικό συμφέρον.","All our proposals put the national interest at the heart of our proposals.","601.1",NA
"ΣΤΗΝ ΕΛΛΗΝΙΚΗ ΛΥΣΗ ΠΙΣΤΕΥΟΥΜΕ ΟΤΙ ΤΟ ΣΥΜΦΕΡΟΝ ΤΗΣ ΕΛΛΑΔΑΣ ΕΙΝΑΙ ΝΑ ΔΙΕΥΡΥΝΕΙ ΤΟΝ ΠΡΟΣΑΝΑΤΟΛΙΣΜΟ ΤΗΣ.","IN THE GREEK SOLUTION WE BELIEVE THAT IT IS IN THE INTEREST OF GREECE TO BROADEN ITS ORIENTATION.","601.1",NA
"Γι’ αυτό στρέφουμε το βλέμμα παντού, διεκδικώντας για την Ελλάδα όχι τη θέση του επαίτη της Δύσης αλλά τη θέση του ισχυρού και ισότιμου εταίρου και συμμάχου.","That is why we look everywhere, claiming for Greece not the position of a beggar of the West but that of a strong and equal partner and ally.","109",NA
"Με βαθιά αγάπη για την Ελλάδα και προσεκτικό στρατηγικό σχεδιασμό, δηλώνουμε ΠΑΡΟΝΤΕΣ/ΠΑΡΟΥΣΕΣ και ΕΤΟΙΜΟΙ/ΕΣ να αναλάβουμε τα ηνία της χώρας.","With deep love for Greece and careful strategic planning, we declare ourselves PRESIDENT/PROMISED and READY/READY to take over the reins of the country.","305.1",NA
"ΔΙΑΦΕΡΟΥΜΕ ΚΑΙ ΤΟ ΑΠΟΔΕΙΚΝΥΟΥΜΕ ΕΜΠΡΑΚΤΩΣ ΜΕ ΤΟ ΠΡΟΓΡΑΜΜΑ ΔΙΑΚΥΒΕΡΝΗΣΗΣ ΜΑΣ ΠΥΞΙΔΑ ΜΑΣ ΤΟ ΕΘΝΙΚΟ ΣΥΜΦΕΡΟΝ","WE ARE DIFFERENT AND WE PROVE IT IN PRACTICE WITH OUR PROGRAMME OF GOVERNANCE WITH THE NATIONAL INTEREST AS OUR COMPASS","H",NA
"Η ΕΛΛΗΝΙΚΗ ΛΥΣΗ έχει σαφείς, λεπτομερείς και συγκεκριμένες προτάσεις, που δίνουν ΛΥΣΕΙΣ σ’ όλα τα προβλήματα που ταλανίζουν τη χώρα.","The HELLENIC SOLUTION has clear, detailed and concrete proposals, which provide SOLUTIONS to all the problems afflicting the country.","305.1",NA
"Οι λύσεις που προτείνουμε, έχοντας πάντοτε ως γνώμονα το εθνικό και κοινωνικό συμφέρον, είναι ρεαλιστικές, πρακτικές, σαφείς, καινοτόμες, εναλλακτικές, άμεσα εφαρμόσιμες και αποδοτικές.","The solutions we propose, always with the national and social interest in mind, are realistic, practical, clear, innovative, alternative, directly applicable and efficient.","601.1",NA
"Πρόκειται για λύσεις, που κανένα από τα μνημονιακά κόμματα δεν είχε την πολιτική βούληση, την τόλμη και την αποφασιστικότητα να προτείνει.","They are solutions that none of the parties of the memorandum had the political will, the courage and the determination to propose.","305.1",NA
"Γι’ αυτό, καλούμε όλες τις Ελληνίδες και όλους τους Έλληνες να μας ακολουθήσουν και να γίνουν κοινωνοί του οράματός μας για μια Πατρίδα ελεύθερη, υπερήφανη και ανεξάρτητη.","Therefore, we call on all Greeks to follow us and become part of our vision for a free, proud and independent homeland.","601.1",NA
"Η ΙΔΕΟΛΟΓΙΚΗ ΠΛΑΤΦΟΡΜΑ ΤΗΣ ΕΛΛΗΝΙΚΗΣ ΛΥΣΗΣ","THE IDEOLOGICAL PLATFORM OF THE GREEK SOLUTION","H",NA
"Παλαιότερα υπήρχαν ισχυρά εθνικά Κράτη με απόλυτη εθνική κυριαρχία.","In the past there were strong national States with absolute national sovereignty.","601.1",NA
"Η πολιτική διαμάχη και οι διάφορες πολιτικές ιδεολογίες αφορούσαν στο εσωτερικό των Κρατών.","The political conflict and the various political ideologies were internal to the States.","601.1",NA
"Κυρίως, το πολιτικοοικονομικό τους μοντέλο μεταξύ Αριστεράς και Δεξιάς, στη λογική περισσότερο ή λιγότερο Κράτος, περισσότερα ή λιγότερα ατομικά δικαιώματα.","Mainly, their political-economic model between Left and Right, in the logic of more or less State, more or less individual rights.","601.1",NA
"Στην ουσία, στο παλαιό παραδοσιακό εθνικό Κράτος επικρατούσε η εικόνα του κατωτέρω απλοποιημένου σχήματος.","In essence, the old traditional national State was dominated by the picture of the simplified scheme below.","601.1",NA
